기준년,분기,상권구분코드,상권구분코드명,상권코드,상권코드명,총유동인구,남성유동인구,여성유동인구,10대유동인구,20대유동인구,30대유동인구,40대유동인구,50대유동인구,60대이상유동인구
2019,1,D,발달상권,1001040,서울 관악구 신림역_3,1153389,580244,573145,85949,398687,239629,134403,115589,179133
2019,1,D,발달상권,1001041,서울 강남구 수서역,392635,195599,197037,40540,46025,68152,60548,56167,121205
2019,1,D,발달상권,1001042,서울 서초구 남부터미널역_3,451739,221812,229927,52401,94190,93971,78233,54210,78734
2019,1,D,발달상권,1001043,동작구 총신대입구역_2,931023,425366,505657,121235,152987,142802,143103,139742,231151
2019,1,D,발달상권,1001044,양재역_3,949070,492655,456415,68148,162614,219229,190252,141112,167716
2019,1,D,발달상권,1001045,동작구 총신대입구역_1,1175885,557939,617946,136080,231138,200922,162169,169540,276035
2019,1,D,발달상권,1001046,서울 관악구 신림역_4,1564888,780242,784647,108326,517028,314387,187866,168476,268804
2019,1,D,발달상권,1001047,뱅뱅사거리_1,294708,149932,144777,27987,51293,67512,58550,36945,52421
2019,1,D,발달상권,1001048,뱅뱅사거리,500147,266051,234096,25734,108070,147094,106757,59340,53152
2019,1,D,발달상권,1001049,개봉동 현대아파트 인근,669124,304620,364502,118135,67255,94354,92631,108203,188544
2019,1,D,발달상권,1001050,교대역_1,2766020,1499795,1266226,229268,480091,586269,530314,412789,527291
2019,1,D,발달상권,1001051,보라매공원,1023243,473424,549819,108903,150781,203900,176828,128706,254125
2019,1,D,발달상권,1001052,뱅뱅사거리_2,712113,381131,330982,39530,160980,206440,142563,80270,82330
2019,1,D,발달상권,1001053,서울 강남구 대치역_1,99411,44741,54671,32047,8584,8399,18985,13546,17849
2019,1,D,발달상권,1001054,서울 강남구 대치역_2,284645,128671,155973,94087,24051,24009,56174,37298,49027
2019,1,D,발달상권,1001055,서울 서초구 서초역,190157,103772,86385,16263,26477,39545,40955,29999,36916
2019,1,D,발달상권,1001056,서울 송파구 가락시장역,619585,321442,298142,32516,92762,133442,119135,114187,127542
2019,1,D,발달상권,1001057,교대역_2,1537214,803626,733588,191398,267902,281003,262234,214198,320478
2019,1,D,발달상권,1001058,역삼역_1,908275,462997,445277,69068,198017,234702,157015,108967,140508
2019,1,D,발달상권,1001059,교대역_3,274055,149708,124347,24206,37848,56346,59157,42942,53556
2019,1,D,발달상권,1001060,가락시장,27272,14159,13112,2635,3002,4901,4838,5353,6542
2019,1,D,발달상권,1001061,방배동카페골목,576420,268222,308198,112438,68211,81825,104044,79843,130059
2019,1,D,발달상권,1001062,서울 강남구 강남역_1,1733646,897754,835892,125010,473680,460140,317196,178851,178771
2019,1,D,발달상권,1001063,교대역_4,704934,352355,352579,97347,95427,124552,135905,103261,148443
2019,1,D,발달상권,1001064,대림역_1,78318,37671,40646,7438,14122,15806,13691,11247,16014
2019,1,D,발달상권,1001065,은마아파트입구사거리_1,126369,61052,65316,48688,11926,9840,23701,15583,16629
2019,1,D,발달상권,1001066,서울 강남구 강남역,1998960,1047439,951522,235749,576653,471066,328886,188276,198330
2019,1,D,발달상권,1001067,오류동역,701747,346163,355586,71975,118825,131565,104202,100547,174634
2019,1,D,발달상권,1001068,은마아파트입구사거리_2,95791,47387,48404,34050,9258,7851,17011,12432,15190
2019,1,D,발달상권,1001069,은마아파트입구사거리_3,145059,73747,71312,63771,15187,11747,23932,15466,14957
2019,1,D,발달상권,1001070,은마아파트입구사거리_4,201827,103480,98348,77707,19453,17739,37334,23839,25756
2019,1,D,발달상권,1001071,서울 강남구 한티역,843198,367098,476100,224781,99041,104461,167816,118246,128853
2019,1,D,발달상권,1001072,신대방삼거리역,533249,244795,288453,65691,100097,89556,79311,73122,125472
2019,1,D,발달상권,1001073,서울 강남구 역삼역_1,1864821,1007006,857815,80273,488203,541948,329455,187282,237663
2019,1,D,발달상권,1001074,대림역_2,192776,94932,97843,25059,39168,38999,32684,24706,32161
2019,1,D,발달상권,1001075,역삼역_2,523515,277098,246417,31143,111098,140219,108387,63134,69532
2019,1,D,발달상권,1001076,구로역,406067,193718,212349,43436,65954,69633,66769,66173,94101
2019,1,D,발달상권,1001077,선릉역_1,1071551,542067,529483,73391,191559,274944,215210,142824,173621
2019,1,D,발달상권,1001078,서울 강남구 강남역_2,2697332,1255135,1442197,277234,988930,571666,369599,231290,258614
2019,1,D,발달상권,1001079,석촌역,65452,29920,35532,8804,10579,13020,10274,9179,13597
2019,1,D,발달상권,1001080,서울 송파구 석촌역_1,201284,88763,112521,31908,29879,37379,31042,28625,42451
2019,1,D,발달상권,1001081,서울 강남구 역삼역_2,851696,462258,389438,36709,205809,242601,164542,95967,106069
2019,1,D,발달상권,1001082,선릉역_2,3624664,1796774,1827890,395003,685762,877064,729319,453593,483923
2019,1,D,발달상권,1001083,서울 송파구 석촌역_2,193011,87515,105496,23381,33038,38907,28554,26572,42556
2019,1,D,발달상권,1001084,서울 강남구 선릉역_1,651970,342769,309202,26222,127255,175335,130497,88382,104279
2019,1,D,발달상권,1001085,서울 서초구 강남역,3737447,1894979,1842466,256927,1256936,936868,575876,342080,368759
2019,1,D,발달상권,1001086,고속터미널역,98104,39821,58283,12831,17312,16999,16797,14208,19957
2019,1,D,발달상권,1001087,서울 강남구 선릉역_2,1366885,721594,645292,49096,291897,380822,259207,169917,215945
2019,1,D,발달상권,1001088,삼성역_1,1410415,754995,655422,129521,279319,378551,285151,162299,175573
2019,1,D,발달상권,1001089,삼정역_1,206743,104068,102676,8773,45655,61150,37835,22731,30598
2019,1,D,발달상권,1001090,삼정역_2,484279,250430,233850,22265,104354,135359,88301,55775,78227
2019,1,D,발달상권,1001091,삼성역_2,123972,68562,55410,8439,26214,36524,24393,13810,14592
2019,1,D,발달상권,1001092,강남구 논현역_1,1456597,742625,713971,87140,384362,389473,238434,158928,198260
2019,1,D,발달상권,1001093,신천역,2505432,1226922,1278510,385100,486221,456935,404037,305830,467310
2019,1,D,발달상권,1001094,선정릉역_1,93216,47534,45682,7861,17556,23777,18415,10563,15043
2019,1,D,발달상권,1001095,강남구 논현역_2,2387314,1189775,1197540,154147,622492,629172,389938,238235,353329
2019,1,D,발달상권,1001096,신도림역,939736,430737,509000,108577,173463,211281,147919,131338,167156
2019,1,D,발달상권,1001097,잠실역 롯데월드,81958,32613,49346,20643,13865,13729,11570,9360,12793
2019,1,D,발달상권,1001098,포스코사거리_1,1196173,648361,547811,85770,223248,327049,254247,145532,160326
2019,1,D,발달상권,1001099,포스코사거리_2,898809,489715,409093,44300,181516,267737,196295,103228,105731
2019,1,D,발달상권,1001100,강남구 논현역_3,249636,125014,124622,16198,48354,63607,44681,33467,43330
2019,1,D,발달상권,1001101,선정릉역_2,747477,371137,376341,85713,134642,171940,144001,81425,129754
2019,1,D,발달상권,1001102,서울 강남구 학동역_1,249199,123405,125794,17175,59637,64036,42317,24562,41472
2019,1,D,발달상권,1001103,코엑스,114633,55615,59018,7988,27551,31430,22317,12595,12753
2019,1,D,발달상권,1001104,삼성역_3,150399,84903,65495,8584,31488,43497,32135,18069,16626
2019,1,D,발달상권,1001105,서울 동작구 노량진역,745940,414470,331471,48260,398874,139042,52800,46807,60157
2019,1,D,발달상권,1001106,서울 강남구 학동역_2,245852,126192,119660,16612,53430,61404,46313,27348,40742
2019,1,D,발달상권,1001107,방이동 먹자골목,1446379,737417,708963,100879,321445,315394,234855,209585,264219
2019,1,D,발달상권,1001108,학동역,224444,112484,111960,11738,50762,60481,41135,23372,36955
2019,1,D,발달상권,1001109,강남구 논현역_4,1710090,886803,823287,100701,371030,426926,331548,210938,268945
2019,1,D,발달상권,1001110,잠실역,835087,393674,441413,83928,131443,180823,150055,118201,170637
2019,1,D,발달상권,1001111,서울 강남구 강남구청역_1,853675,417585,436091,88968,161046,207960,159088,99252,137363
2019,1,D,발달상권,1001112,서울 강남구 학동역_3,174595,90853,83742,9659,38523,49134,34135,16803,26343
2019,1,D,발달상권,1001113,서울 동작구 노량진1동_1,62865,33838,29027,4183,27798,11569,6053,5561,7701
2019,1,D,발달상권,1001114,강남구 신사역_1,396605,199842,196763,31369,84818,90671,72894,51541,65313
2019,1,D,발달상권,1001115,서울 강남구 강남구청역_2,569777,275508,294270,42242,110782,139355,107518,65309,104572
2019,1,D,발달상권,1001116,영등포역_1,119377,64584,54793,6146,31307,24205,17786,17735,22198
2019,1,D,발달상권,1001117,강남구 신사역_2,771998,374066,397932,40886,198208,207775,144382,79720,101027
2019,1,D,발달상권,1001118,문래동 주민센터,272432,134977,137454,25834,43333,53324,48020,39307,62614
2019,1,D,발달상권,1001119,영등포역_2,1054712,563593,491118,44556,261430,180784,153002,164701,250237
2019,1,D,발달상권,1001120,도산공원사거리_1,290747,150118,140630,15428,58010,81108,60487,32509,43204
2019,1,D,발달상권,1001121,영등포역_3,372037,172077,199960,26876,79637,68581,56155,57393,83394
2019,1,D,발달상권,1001122,여의도 시범아파트앞,219538,106325,113214,16856,24315,41350,42287,32162,62567
2019,1,D,발달상권,1001123,학동사거리_1,493789,239552,254239,38119,108108,129835,89083,54354,74289
2019,1,D,발달상권,1001124,서울 영등포구 영등포시장역,411541,226043,185498,23071,88263,78321,60731,65141,96015
2019,1,D,발달상권,1001125,학동사거리_2,210550,96573,113978,13896,54129,58792,36155,21150,26429
2019,1,D,발달상권,1001126,서울 양천구 신정네거리역_2,38918,19064,19854,5308,4678,5373,5895,6756,10908
2019,1,D,발달상권,1001127,서울 영등포구 여의도역_1,831151,465994,365157,50437,130669,230135,188356,107637,123916
2019,1,D,발달상권,1001128,청담사거리_1,261390,116956,144435,24150,51631,60937,46911,31492,46269
2019,1,D,발달상권,1001129,청담사거리_2,128830,60855,67976,12663,20885,26116,21659,18551,28956
2019,1,D,발달상권,1001130,청담역_1,159214,78147,81068,13032,23116,37049,29873,22284,33862
2019,1,D,발달상권,1001131,청담역_2,350022,178873,171146,29107,48599,78443,64384,54084,75403
2019,1,D,발달상권,1001132,영등포유통상가,176886,87924,88960,16217,25820,33724,30886,28496,41741
2019,1,D,발달상권,1001133,청담사거리_3,231220,107801,123419,29187,35973,47299,39255,30942,48566
2019,1,D,발달상권,1001134,서울 영등포구 여의도역_2,459617,266494,193124,21009,76803,136603,109368,57877,57956
2019,1,D,발달상권,1001135,신사동 가로수길,4001307,1808443,2192864,358654,973070,928371,663714,436347,641149
2019,1,D,발달상권,1001136,오목교역,235693,110443,125249,48806,31650,34021,47100,33108,41008
2019,1,D,발달상권,1001137,서울 강동구 둔촌동역,192161,94712,97448,38197,23917,23990,28800,29180,48075
2019,1,D,발달상권,1001138,압구정 로데오거리_1,853165,374461,478705,61243,214008,222934,145576,89957,119448
2019,1,D,발달상권,1001139,서울 영등포구 영등포구청역,854074,437434,416640,72266,149847,162605,140097,134763,194498
2019,1,D,발달상권,1001140,서울 강남구 압구정역,1514882,700606,814276,218193,247669,309299,258023,178432,303266
2019,1,D,발달상권,1001141,압구정 로데오거리_2,2772363,1239178,1533185,229901,618182,660138,476941,306895,480309
2019,1,D,발달상권,1001142,국회의사당역_1,17603,9901,7702,486,3614,5125,3890,2315,2172
2019,1,D,발달상권,1001143,서울 용산구 신용산역,253315,135032,118283,16224,54281,68047,50167,30865,33732
2019,1,D,발달상권,1001144,국회의사당역_2,262516,152399,110117,7381,50916,77320,58447,34409,34043
2019,1,D,발달상권,1001145,용산 전자상가_1,130970,67316,63653,12042,27673,30445,23540,16301,20967
2019,1,D,발달상권,1001146,용산구청,33104,16562,16543,2116,8429,7409,4936,4011,6205
2019,1,D,발달상권,1001147,용산 전자상가_2,78723,41750,36973,6636,13474,17680,14579,10471,15885
2019,1,D,발달상권,1001148,목동사거리,112316,50418,61896,20338,14664,16008,19238,16877,25190
2019,1,D,발달상권,1001149,한남오거리,149943,70961,78982,8175,28929,37132,27525,18860,29321
2019,1,D,발달상권,1001150,서울 용산구 이태원역,593199,310608,282592,30631,200195,133994,78534,59775,90071
2019,1,D,발달상권,1001151,용산 전자상가_3,103703,59085,44618,10396,15972,21999,20209,14359,20766
2019,1,D,발달상권,1001152,서울 광진구 강변역,128997,59594,69404,17859,22561,19284,20070,19286,29938
2019,1,D,발달상권,1001153,당산역_1,358300,173380,184920,38116,75440,67526,54666,50281,72273
2019,1,D,발달상권,1001154,용산 전자상가_4,75129,40022,35106,8844,10041,13275,13627,10353,18988
2019,1,D,발달상권,1001155,용산 전자상가_5,366596,205053,161544,36219,56225,82574,70773,50029,70775
2019,1,D,발달상권,1001156,서울 강동구 길동역,1666594,802345,864249,139036,268911,292645,287131,278520,400349
2019,1,D,발달상권,1001157,서울 강동구 천호역_1,232278,103161,129116,22583,46698,40073,32995,36419,53508
2019,1,D,발달상권,1001158,당산역_2,369397,182064,187333,34047,79009,71471,55595,53152,76123
2019,1,D,발달상권,1001159,서울 강동구 천호역,280729,124661,156068,23827,42494,45498,43422,47904,77585
2019,1,D,발달상권,1001160,서울 광진구 구의역,936915,464188,472727,95252,189852,164690,146388,140183,200548
2019,1,D,발달상권,1001161,건대입구역,97124,41953,55169,10296,23153,16002,12942,13516,21214
2019,1,D,발달상권,1001162,서울 광진구 건대입구역_1,663541,312013,351528,69552,217253,111324,82431,78597,104385
2019,1,D,발달상권,1001163,서울 강동구 천호역_2,1329882,625425,704458,132830,264205,225018,193906,206466,307458
2019,1,D,발달상권,1001164,서울 마포구 마포역_1,931264,465732,465531,75467,146536,192920,173971,147545,194824
2019,1,D,발달상권,1001165,서울 광진구 건대입구역_2,1848691,910930,937760,225709,873554,275243,157738,135364,181081
2019,1,D,발달상권,1001166,서울 마포구 마포역_2,1291851,634571,657280,146366,177290,273067,268808,187569,238750
2019,1,D,발달상권,1001167,서울 마포구 공덕역_1,238232,112212,126023,24220,40117,48962,41801,39305,43827
2019,1,D,발달상권,1001168,남영역,185407,95353,90054,13626,41861,38325,32525,26017,33053
2019,1,D,발달상권,1001169,서울 용산구 숙대입구역,72162,38750,33412,4305,17000,15490,13087,9589,12692
2019,1,D,발달상권,1001170,공덕역,311601,151285,160314,38258,49587,66048,56397,48027,53286
2019,1,D,발달상권,1001171,서울 마포구 공덕역_2,131845,63419,68426,13300,20803,28094,25209,21038,23403
2019,1,D,발달상권,1001172,어린이대공원역,394749,196296,198454,36698,156034,66098,39947,41228,54744
2019,1,D,발달상권,1001173,서울 강동구 명일역,899302,404403,494898,164929,91942,114002,146859,145701,235868
2019,1,D,발달상권,1001174,등촌역,305193,142051,163142,30590,48359,60336,47066,46816,72025
2019,1,D,발달상권,1001175,서울 강동구 고덕역,850622,413458,437165,210074,97561,94084,133996,127471,187437
2019,1,D,발달상권,1001176,서울 중구 약수역_1,56181,25635,30546,7084,7963,9031,8770,7724,15610
2019,1,D,발달상권,1001177,서울 중구 약수역_2,177872,82703,95168,20189,29040,30757,27543,24488,45855
2019,1,D,발달상권,1001178,서울 마포구 홍대입구역_1,766868,363768,403100,86291,245255,157444,116221,69259,92400
2019,1,D,발달상권,1001179,강서구청,1015618,504331,511288,109856,183116,188413,161033,153476,219724
2019,1,D,발달상권,1001180,신촌역,1670358,757241,913115,182710,606944,258748,185394,174672,261891
2019,1,D,발달상권,1001181,서울 광진구 군자역,458899,220515,238383,40393,98113,97329,64253,67925,90887
2019,1,D,발달상권,1001182,홍익대학교 주변,6386996,3004041,3382956,942860,2691819,1113908,685414,399616,553382
2019,1,D,발달상권,1001183,서울 마포구 홍대입구역_2,373178,174527,198651,35383,110052,84513,58259,33480,51492
2019,1,D,발달상권,1001184,서울 마포구 홍대입구역_3,494114,224766,269349,56161,173188,98304,68481,41234,56747
2019,1,D,발달상권,1001185,서울 서대문구 신촌역,4796597,2210242,2586355,523374,2434902,638233,399880,349285,450924
2019,1,D,발달상권,1001186,서울 서대문구 이대역,1340992,454720,886273,148909,566003,185807,141517,128329,170427
2019,1,D,발달상권,1001187,한양시장,558309,274302,284008,75874,242920,73524,51451,49789,64752
2019,1,D,발달상권,1001188,장충동 족발거리,186440,95655,90783,13333,42272,37197,30635,25950,37054
2019,1,D,발달상권,1001189,서울 중구 명동역,566105,269676,296430,50059,120840,117280,98468,77344,102115
2019,1,D,발달상권,1001190,장한평역,131536,72578,58958,7863,20464,23903,23974,23761,31570
2019,1,D,발달상권,1001191,왕십리역_1,111954,50438,61515,15720,17109,20161,17727,16590,24647
2019,1,D,발달상권,1001192,서울 중구 충무로역_1,539147,295035,244112,50494,136749,84644,86535,78651,102075
2019,1,D,발달상권,1001193,장한평역_1,361695,195187,166508,18560,57098,66796,65318,64677,89245
2019,1,D,발달상권,1001194,서울 강서구 발산역,293640,127794,165844,42630,43936,51494,48629,41096,65855
2019,1,D,발달상권,1001195,왕십리역_2,287517,136872,150645,29155,62380,46654,44382,44837,60107
2019,1,D,발달상권,1001196,시청역_1,394389,219339,175051,12475,66951,112421,103941,57965,40637
2019,1,D,발달상권,1001197,장한평역_2,543708,286486,257220,45155,75300,95304,93790,96494,137663
2019,1,D,발달상권,1001198,서울 강서구 송정역,411092,200807,210285,58572,74769,64896,53628,59896,99330
2019,1,D,발달상권,1001199,서울 중구 충무로역_2,1082978,629779,453199,37614,167753,207097,231753,199275,239486
2019,1,D,발달상권,1001200,북창동,450533,223511,227022,19980,88709,111907,91525,66325,72087
2019,1,D,발달상권,1001201,서울 중구 신당역_1,1068763,503805,564959,82749,158347,179056,174817,199005,274791
2019,1,D,발달상권,1001202,롯데백화점,349800,173860,175941,15038,70690,86707,72152,51196,54020
2019,1,D,발달상권,1001203,명동거리,1321767,654913,666854,71040,302813,314721,261167,176000,196025
2019,1,D,발달상권,1001204,서울 중구 을지로3가역_1,1087255,640257,446998,34046,162035,197841,227911,211237,254188
2019,1,D,발달상권,1001205,동대문역사문화공원역,613920,309061,304859,34143,124114,129969,107846,99007,118841
2019,1,D,발달상권,1001206,서대문구 서대문역_2,670165,334088,336078,66338,100962,130739,131626,107250,133249
2019,1,D,발달상권,1001207,서울 중구 신당역_2,1106499,531274,575224,36588,222757,285389,204351,165380,192035
2019,1,D,발달상권,1001208,서울 중구 을지로3가역_2,837785,497785,339999,20966,155423,192871,164413,131630,172482
2019,1,D,발달상권,1001209,서울시청,449618,233906,215711,13429,88835,116528,105626,67456,57745
2019,1,D,발달상권,1001210,시청역_2,427050,222743,204307,32649,69516,103638,99116,63107,59024
2019,1,D,발달상권,1001211,동대문시장_1,200869,89240,111630,14323,40372,46499,34634,30014,35029
2019,1,D,발달상권,1001212,서대문구 서대문역_1,141630,69270,72360,15390,20481,25608,26492,22575,31084
2019,1,D,발달상권,1001213,종각역 젊음의 거리,1071695,600437,471259,44788,290664,227055,183401,135212,190575
2019,1,D,발달상권,1001214,종각역,73403,40797,32607,3007,18892,16218,13326,9527,12436
2019,1,D,발달상권,1001215,서울 종로구 광화문역_1,337412,174713,162699,17360,60305,82409,76547,50669,50122
2019,1,D,발달상권,1001216,서울 종로구 종로3가역_1,452730,253834,198896,19309,121284,93550,76930,57989,83668
2019,1,D,발달상권,1001217,서울 종로구 종로5가역_1,221962,119920,102042,7650,30890,34749,39541,45669,63465
2019,1,D,발달상권,1001218,동대문시장_2,447171,236488,210682,14721,58345,69259,80062,95941,128844
2019,1,D,발달상권,1001219,서울 종로구 동대문역_1,149103,72192,76911,9851,16934,17708,23991,32573,48048
2019,1,D,발달상권,1001220,서울 종로구 동대문역_2,983935,485789,498147,47195,131593,164822,170338,190875,279113
2019,1,D,발달상권,1001221,장안동사거리,1036352,503388,532964,134923,155461,193753,176343,152091,223782
2019,1,D,발달상권,1001222,동묘앞역,93279,44677,48602,7652,11978,12842,14986,17731,28089
2019,1,D,발달상권,1001223,서울 종로구 광화문역_2,1052157,531233,520923,63153,157277,234222,219366,159882,218256
2019,1,D,발달상권,1001224,서울 동대문구 신설동역_1,192207,101352,90855,14299,29116,31813,31705,33930,51345
2019,1,D,발달상권,1001225,신설동역,278327,142205,136122,16182,44180,47478,47615,51984,70888
2019,1,D,발달상권,1001226,서울 종로구 종로5가역_2,921185,500359,420825,50421,180317,181214,171330,148199,189703
2019,1,D,발달상권,1001227,종로구청,641784,349511,292273,33877,120964,152493,137722,96102,100626
2019,1,D,발달상권,1001228,서울 종로구 종로5가역_3,726465,394938,331526,40506,104063,106499,124485,144740,206171
2019,1,D,발달상권,1001229,서울 종로구 종로5가역_4,119401,62767,56634,8693,23434,22768,21592,18471,24445
2019,1,D,발달상권,1001230,인사동,813505,450918,362588,43694,168060,151723,138062,119903,192061
2019,1,D,발달상권,1001231,서울 동대문구 신설동역_2,308531,160511,148019,25109,53427,55268,49974,52013,72740
2019,1,D,발달상권,1001232,서울 종로구 종로3가역_2,1317021,781370,535650,65124,277544,191549,198498,187759,396545
2019,1,D,발달상권,1001233,서울 종로구 종로3가역_3,222735,125098,97637,12206,45465,37904,41571,36874,48717
2019,1,D,발달상권,1001234,서울 종로구 경복궁역_1,472767,236072,236695,45374,88955,85870,84182,66612,101775
2019,1,D,발달상권,1001235,서울 종로구 안국역_1,112053,58659,53394,9743,15967,24502,21967,17314,22558
2019,1,D,발달상권,1001236,서울 종로구 안국역_2,112472,55542,56931,10486,17085,21416,21249,17179,25061
2019,1,D,발달상권,1001237,서울 종로구 경복궁역_2,155729,79959,75770,11870,30530,31844,29964,21849,29673
2019,1,D,발달상권,1001238,서울 동대문구 청량리역,1489616,706892,782724,105163,188095,169402,185887,256818,584251
2019,1,D,발달상권,1001239,디지털미디어시티,319154,165419,153735,34295,69563,84029,67287,33157,30823
2019,1,D,발달상권,1001240,혜화역 대학로_1,812577,348730,463848,90117,254101,145873,107596,85517,129373
2019,1,D,발달상권,1001241,혜화역 대학로_2,545265,253857,291407,73430,203512,73224,63588,53918,77593
2019,1,D,발달상권,1001242,혜화역 대학로_3,1277450,559769,717682,150386,445985,199945,158039,130000,193095
2019,1,D,발달상권,1001243,서울 성북구 안암역,365273,194124,171148,51781,161009,41582,31689,29039,50173
2019,1,D,발달상권,1001244,경희대학교,571685,257439,314246,69595,201935,73354,61123,53198,112484
2019,1,D,발달상권,1001245,서울 성북구 성신여대입구역,1841607,782608,1059001,285288,580809,274664,225835,195258,279755
2019,1,D,발달상권,1001246,미아사거리_1,67807,30119,37688,9180,8266,10180,12080,11414,16687
2019,1,D,발달상권,1001247,미아사거리_2,41975,17239,24737,4934,5300,5993,7356,7487,10907
2019,1,D,발달상권,1001248,서울 은평구 불광역_1,606836,268753,338084,53261,87025,92748,88576,103944,181280
2019,1,D,발달상권,1001249,서울 은평구 불광역_2,728785,323063,405722,72125,102497,106953,104357,118711,224143
2019,1,D,발달상권,1001250,서울 은평구 불광역_3,563181,253644,309538,48519,90842,93388,77690,89664,163079
2019,1,D,발달상권,1001251,서울 강북구 미아삼거리역_1,572185,257585,314601,72226,99687,75303,84189,88483,152298
2019,1,D,발달상권,1001252,서울 성북구 미아삼거리역_2,361375,162473,198901,45050,53811,44227,53370,60211,104709
2019,1,D,발달상권,1001253,서울 은평구 연신내역_1,742169,338680,403488,76939,140341,114063,104322,108287,198215
2019,1,D,발달상권,1001254,서울 은평구 연신내역_2,2214615,1008464,1206151,255805,403481,324982,309075,321971,599302
2019,1,D,발달상권,1001255,서울 은평구 연신내역_3,115290,51897,63393,12109,20227,16450,16299,17416,32789
2019,1,D,발달상권,1001256,서울 강북구 수유역_1,391906,181999,209909,30994,90896,62892,61216,58875,87034
2019,1,D,발달상권,1001257,서울 강북구 수유역_2,2460454,1159485,1300968,231683,580074,364198,361126,370078,553296
2019,1,D,발달상권,1001258,등나무근린공원 주변,54657,24086,30572,9039,7164,6741,9135,8564,14015
2019,1,D,발달상권,1001259,서울 강북구 수유역_3,386998,178895,208102,32910,70823,57097,56402,66407,103359
2019,1,D,발달상권,1001260,창동역,650519,303032,347488,90213,87260,82550,96679,108933,184884
2019,1,D,발달상권,1001261,서울 노원구 노원역_1,872638,373031,499607,125957,159238,126774,140111,135950,184608
2019,1,D,발달상권,1001262,서울 노원구 노원역_2,337602,150065,187536,51282,51495,43070,51352,56196,84207
2019,1,D,발달상권,1001263,서울 노원구 노원역_3,1639908,744578,895329,273498,375301,217252,227601,236908,309347
2019,1,R,전통시장,1001264,통인시장,268973,127015,141958,35378,44726,45777,48962,37182,56948
2019,1,R,전통시장,1001265,광장시장,203985,118921,85064,8248,28475,27022,33541,39573,67125
2019,1,R,전통시장,1001266,동대문종합시장,182555,96192,86364,6012,23888,28470,32717,39086,52381
2019,1,R,전통시장,1001267,종로신진시장,392021,206558,185462,12554,51148,60992,70292,84200,112835
2019,1,R,전통시장,1001268,충신시장,112126,61411,50714,6371,15893,16067,19071,22425,32297
2019,1,R,전통시장,1001269,동문시장,76397,35922,40475,3213,11132,15489,14124,14562,17877
2019,1,R,전통시장,1001270,창신골목시장,469428,223165,246263,34845,52528,53776,75535,103441,149302
2019,1,R,전통시장,1001271,동묘시장,612643,312728,299915,38162,88927,109879,104400,111845,159429
2019,1,R,전통시장,1001272,신설종합시장,45531,23951,21580,3102,5962,8740,7469,8300,11959
2019,1,R,전통시장,1001273,남대문시장,1078497,485200,593297,29755,152947,240360,217431,179132,258872
2019,1,R,전통시장,1001274,신중부시장,593313,353994,239319,22346,83888,100068,110129,118785,158099
2019,1,R,전통시장,1001275,인현시장,91959,54483,37475,4670,12737,14227,17796,18211,24320
2019,1,R,전통시장,1001276,평화시장,42573,19208,23365,2855,8153,9492,7371,6693,8007
2019,1,R,전통시장,1001277,방산종합시장,568806,343104,225702,17500,57866,79338,98419,131124,184559
2019,1,R,전통시장,1001279,동평화시장,190152,91142,99010,5954,38670,49908,35328,28042,32250
2019,1,R,전통시장,1001280,제일평화시장,84220,40068,44152,2949,17107,21879,15543,12430,14311
2019,1,R,전통시장,1001281,청평화시장,71714,35304,36410,2598,14809,18288,13073,10400,12543
2019,1,R,전통시장,1001282,약수시장,362189,166703,195486,42287,51218,56532,56784,50520,104848
2019,1,R,전통시장,1001283,백학시장,366888,174683,192205,44892,47976,57689,61848,67254,87228
2019,1,R,전통시장,1001284,서울중앙시장,884307,427362,456946,73479,115585,132455,129721,165135,267932
2019,1,R,전통시장,1001285,합동(새벽)시장,42708,22465,20244,2741,6421,9388,8581,6715,8864
2019,1,R,전통시장,1001286,후암시장,64190,30807,33382,6555,8365,10645,10234,10198,18192
2019,1,R,전통시장,1001287,신흥시장,61164,28017,33147,6989,9535,11360,8977,7554,16749
2019,1,R,전통시장,1001288,만리시장,47461,22689,24773,7764,6566,7063,7816,8065,10187
2019,1,R,전통시장,1001289,용문전통시장,529380,266736,262643,65239,66080,92830,86479,76191,142562
2019,1,R,전통시장,1001290,이촌종합시장,88048,39141,48907,16615,8413,12794,17213,11601,21411
2019,1,R,전통시장,1001291,이태원시장,34254,17136,17118,2168,8990,7719,5059,4062,6258
2019,1,R,전통시장,1001292,이태원제일시장,44276,21063,23213,4143,9000,10401,7360,4767,8605
2019,1,R,전통시장,1001293,보광시장,31094,14470,16623,3342,4882,5732,5070,4573,7495
2019,1,R,전통시장,1001294,마장축산물시장,286125,141480,144644,35382,34570,45865,47211,44411,78687
2019,1,R,전통시장,1001295,행당시장,795686,352770,442915,96340,129252,138961,126574,119762,184799
2019,1,R,전통시장,1001296,금남시장,98680,46305,52375,17098,9918,15364,13712,13952,28635
2019,1,R,전통시장,1001297,뚝도시장,100339,52525,47814,13692,13256,16011,16273,19567,21542
2019,1,R,전통시장,1001298,성동용답상가시장,460050,222459,237591,50443,72947,62935,75599,73155,124970
2019,1,R,전통시장,1001299,한아름시장,80255,38294,41962,7017,36378,13212,7474,6658,9515
2019,1,R,전통시장,1001300,화양제일골목시장,302188,149495,152692,30788,142167,47343,26063,23246,32581
2019,1,R,전통시장,1001301,중곡제일시장,275226,125040,150186,44044,32383,41628,38955,46875,71340
