기준년,분기,상권구분코드,상권구분코드명,상권코드,상권코드명,총유동인구,남성유동인구,여성유동인구,10대유동인구,20대유동인구,30대유동인구,40대유동인구,50대유동인구,60대이상유동인구
2018,2,D,발달상권,1001056,서울 송파구 가락시장역,591904,300377,291527,34891,82261,125205,112478,112105,124965
2018,2,D,발달상권,1001057,교대역_2,1576114,828242,747871,209358,287423,288437,267271,207403,316223
2018,2,D,발달상권,1001058,역삼역_1,1032089,525107,506983,73489,223859,274951,182615,120347,156829
2018,2,D,발달상권,1001059,교대역_3,290354,157737,132616,26427,38937,59581,61901,44182,59324
2018,2,D,발달상권,1001060,가락시장,24768,12971,11797,2053,2776,4389,4541,5027,5983
2018,2,D,발달상권,1001061,방배동카페골목,625826,292897,332930,104132,77296,91648,113073,88728,150950
2018,2,D,발달상권,1001062,서울 강남구 강남역_1,1952503,1013813,938690,142634,557328,510352,343981,192633,205574
2018,2,D,발달상권,1001063,교대역_4,821383,412959,408424,101218,117963,151086,159162,114678,177277
2018,2,D,발달상권,1001064,대림역_1,75569,36742,38827,7040,14210,16339,13092,10882,14008
2018,2,D,발달상권,1001065,은마아파트입구사거리_1,100458,48110,52349,31787,10361,9319,20944,13211,14835
2018,2,D,발달상권,1001066,서울 강남구 강남역,1975907,1041168,934740,275930,566459,441455,316918,177595,197551
2018,2,D,발달상권,1001067,오류동역,724848,354183,370663,95431,115095,129228,103815,101886,179393
2018,2,D,발달상권,1001068,은마아파트입구사거리_2,79045,38267,40778,20624,8519,7603,16352,11736,14210
2018,2,D,발달상권,1001069,은마아파트입구사거리_3,111268,55484,55783,36824,13353,11254,21532,13826,14478
2018,2,D,발달상권,1001070,은마아파트입구사거리_4,149509,74534,74975,40480,16557,15440,31431,21298,24302
2018,2,D,발달상권,1001071,서울 강남구 한티역,729178,313301,415877,163933,90209,100165,155408,101038,118425
2018,2,D,발달상권,1001072,신대방삼거리역,512010,234396,277614,60221,92979,87927,77282,70337,123263
2018,2,D,발달상권,1001073,서울 강남구 역삼역_1,1696222,926254,769967,77746,445115,492833,298465,165825,216238
2018,2,D,발달상권,1001074,대림역_2,237327,118854,118472,33379,45362,49734,40318,30721,37814
2018,2,D,발달상권,1001075,역삼역_2,471059,245788,225271,25047,99833,134419,95557,51139,65063
2018,2,D,발달상권,1001076,구로역,462424,221145,241278,46484,75430,78702,77207,76233,108368
2018,2,D,발달상권,1001077,선릉역_1,803522,402507,401016,64018,142033,199889,166045,102515,129022
2018,2,D,발달상권,1001078,서울 강남구 강남역_2,2493718,1174928,1318791,217182,901615,563240,348186,215597,247898
2018,2,D,발달상권,1001079,석촌역,78389,36015,42375,10005,12734,15894,12145,11193,16418
2018,2,D,발달상권,1001080,서울 송파구 석촌역_1,206705,90422,116284,33389,29277,38443,32124,29211,44261
2018,2,D,발달상권,1001081,서울 강남구 역삼역_2,884087,481701,402387,26318,207900,261337,167205,99871,121457
2018,2,D,발달상권,1001082,선릉역_2,3518787,1740550,1778237,363166,686625,875483,698886,423428,471201
2018,2,D,발달상권,1001083,서울 송파구 석촌역_2,176698,77428,99270,21099,28988,37291,24948,25194,39175
2018,2,D,발달상권,1001084,서울 강남구 선릉역_1,713525,366639,346886,22715,135536,189647,139266,96153,130207
2018,2,D,발달상권,1001085,서울 서초구 강남역,3767789,1923397,1844392,218413,1238997,969311,577737,360877,402455
2018,2,D,발달상권,1001086,고속터미널역,97889,40278,57611,10853,18028,17007,17311,14731,19959
2018,2,D,발달상권,1001087,서울 강남구 선릉역_2,1454238,756444,697793,48573,308416,403886,273556,182956,236852
2018,2,D,발달상권,1001088,삼성역_1,1436912,768132,668780,134136,292316,384771,287418,159964,178306
2018,2,D,발달상권,1001089,삼정역_1,200794,100021,100774,7109,46524,60465,35621,20524,30552
2018,2,D,발달상권,1001090,삼정역_2,465570,239024,226546,17407,105461,136212,81779,48115,76597
2018,2,D,발달상권,1001091,삼성역_2,136171,74803,61368,9054,27336,39357,26834,15978,17611
2018,2,D,발달상권,1001092,강남구 논현역_1,1379502,708073,671430,69656,367155,376314,228513,146246,191619
2018,2,D,발달상권,1001093,신천역,2674555,1300790,1373766,364821,529361,524595,426606,325793,503380
2018,2,D,발달상권,1001094,선정릉역_1,73386,37509,35877,5520,14248,19427,14038,8450,11704
2018,2,D,발달상권,1001095,강남구 논현역_2,2352131,1164495,1187635,139920,619880,635577,374349,236878,345527
2018,2,D,발달상권,1001096,신도림역,1054731,469349,585382,111254,196980,243779,171908,144039,186772
2018,2,D,발달상권,1001097,잠실역 롯데월드,83159,34019,49139,17348,14489,14238,11719,10459,14905
2018,2,D,발달상권,1001098,포스코사거리_1,1181948,639318,542630,72456,231667,335651,245111,138638,158426
2018,2,D,발달상권,1001099,포스코사거리_2,1002706,550107,452599,49353,209207,300095,216460,110336,117254
2018,2,D,발달상권,1001100,강남구 논현역_3,227291,112389,114902,15044,44892,58504,40686,29138,39027
2018,2,D,발달상권,1001101,선정릉역_2,669559,333834,335725,73503,119189,159964,127462,74975,114467
2018,2,D,발달상권,1001102,서울 강남구 학동역_1,257188,127319,129869,16241,60962,69780,41815,26597,41794
2018,2,D,발달상권,1001103,코엑스,117263,57429,59834,7690,28728,32322,22752,12550,13222
2018,2,D,발달상권,1001104,삼성역_3,149532,83875,65657,9062,32301,42979,30576,17594,17018
2018,2,D,발달상권,1001105,서울 동작구 노량진역,762701,425829,336872,53899,406320,136578,54615,48223,63064
2018,2,D,발달상권,1001106,서울 강남구 학동역_2,233610,123767,109844,13666,49385,62047,42383,25232,40897
2018,2,D,발달상권,1001107,방이동 먹자골목,1493975,748605,745370,88921,334856,333480,238360,219853,278505
2018,2,D,발달상권,1001108,학동역,228353,113799,114554,11949,50932,62078,40253,23750,39389
2018,2,D,발달상권,1001109,강남구 논현역_4,1625583,843404,782178,89427,373664,417429,304380,185195,255487
2018,2,D,발달상권,1001110,잠실역,910414,426340,484074,88760,146971,190243,158993,130224,195224
2018,2,D,발달상권,1001111,서울 강남구 강남구청역_1,748133,371837,376295,72790,136291,183051,141962,87532,126507
2018,2,D,발달상권,1001112,서울 강남구 학동역_3,185742,97210,88533,10012,39830,54039,34755,19129,27979
2018,2,D,발달상권,1001113,서울 동작구 노량진1동_1,64327,34545,29783,4867,27328,11563,6398,5919,8252
2018,2,D,발달상권,1001114,강남구 신사역_1,409652,208699,200953,29784,92215,92404,74130,52679,68444
2018,2,D,발달상권,1001115,서울 강남구 강남구청역_2,551801,267056,284745,36940,107340,137621,99860,65658,104384
2018,2,D,발달상권,1001116,영등포역_1,132613,72432,60181,7853,34869,27007,19613,19168,24102
2018,2,D,발달상권,1001117,강남구 신사역_2,791395,381127,410268,39358,206521,215362,141862,79575,108717
2018,2,D,발달상권,1001118,문래동 주민센터,244334,122072,122262,20052,37516,49412,42903,36487,57966
2018,2,D,발달상권,1001119,영등포역_2,993702,540505,453197,45803,256922,168447,140964,161067,220502
2018,2,D,발달상권,1001120,도산공원사거리_1,308992,157697,151297,19000,62709,85718,60435,34612,46519
2018,2,D,발달상권,1001121,영등포역_3,542660,254141,288519,33945,123096,107002,82017,79736,116864
2018,2,D,발달상권,1001122,여의도 시범아파트앞,226641,111886,114755,18068,27509,42865,40897,32408,64897
2018,2,D,발달상권,1001123,학동사거리_1,546347,266519,279829,35801,123740,144792,95949,60630,85436
2018,2,D,발달상권,1001124,서울 영등포구 영등포시장역,420051,227771,192280,25851,85595,79146,61485,65341,102634
2018,2,D,발달상권,1001125,학동사거리_2,229445,106541,122904,14903,58462,62415,38653,24273,30739
2018,2,D,발달상권,1001126,서울 양천구 신정네거리역_2,36077,17190,18889,5036,4288,5129,5548,6292,9785
2018,2,D,발달상권,1001127,서울 영등포구 여의도역_1,863483,477504,385978,55502,142525,236377,187258,108767,133054
2018,2,D,발달상권,1001128,청담사거리_1,260592,116177,144416,23172,52690,60989,44988,31264,47488
2018,2,D,발달상권,1001129,청담사거리_2,142276,69097,73179,14165,26895,29055,22233,18907,31020
2018,2,D,발달상권,1001130,청담역_1,136399,66790,69609,9803,20415,31682,25524,18590,30385
2018,2,D,발달상권,1001131,청담역_2,319203,159856,159348,26986,45738,72275,58957,46705,68544
2018,2,D,발달상권,1001132,영등포유통상가,158767,78140,80627,16521,22478,29543,25227,26053,38945
2018,2,D,발달상권,1001133,청담사거리_3,232955,108570,124386,27311,39933,49181,38973,29771,47787
2018,2,D,발달상권,1001134,서울 영등포구 여의도역_2,472463,270301,202162,22813,83116,139440,108338,57599,61156
2018,2,D,발달상권,1001135,신사동 가로수길,4144315,1858008,2286307,352556,1042344,966477,675569,424964,682406
2018,2,D,발달상권,1001136,오목교역,277914,127419,150495,50690,38156,42910,58442,40333,47382
2018,2,D,발달상권,1001137,서울 강동구 둔촌동역,227660,109523,118137,40446,29615,30029,35305,35162,57105
2018,2,D,발달상권,1001138,압구정 로데오거리_1,902805,392793,510012,64800,225183,237188,145802,96411,133422
2018,2,D,발달상권,1001139,서울 영등포구 영등포구청역,752864,388530,364334,64599,135275,145681,120251,118589,168471
2018,2,D,발달상권,1001140,서울 강남구 압구정역,1489669,674285,815383,196850,254803,312935,245601,164286,315194
2018,2,D,발달상권,1001141,압구정 로데오거리_2,2832656,1252889,1579766,229791,658805,689736,463763,307215,483348
2018,2,D,발달상권,1001142,국회의사당역_1,16252,9204,7047,595,3376,4588,3493,2118,2083
2018,2,D,발달상권,1001143,서울 용산구 신용산역,318730,166218,152511,19050,67247,86654,60756,38698,46326
2018,2,D,발달상권,1001144,국회의사당역_2,302683,171926,130757,13469,60688,86332,63994,38838,39363
2018,2,D,발달상권,1001145,용산 전자상가_1,123025,62379,60646,10834,25445,27363,21661,15536,22188
2018,2,D,발달상권,1001146,용산구청,39737,19752,19985,2930,10494,8577,5756,4659,7320
2018,2,D,발달상권,1001147,용산 전자상가_2,87665,45440,42225,6686,14615,19185,16020,11754,19404
2018,2,D,발달상권,1001148,목동사거리,107499,49462,58036,18656,14263,16265,19098,16268,22951
2018,2,D,발달상권,1001149,한남오거리,182746,85962,96785,9807,37301,46567,32641,22442,33990
2018,2,D,발달상권,1001150,서울 용산구 이태원역,717622,365707,351915,37667,244061,166812,92477,69326,107279
2018,2,D,발달상권,1001151,용산 전자상가_3,126966,71175,55792,15619,17688,25710,23119,17812,27020
2018,2,D,발달상권,1001152,서울 광진구 강변역,129246,60294,68952,18046,22630,19204,20630,19446,29291
2018,2,D,발달상권,1001153,당산역_1,391742,184218,207524,45634,80194,68907,57167,54272,85569
2018,2,D,발달상권,1001154,용산 전자상가_4,87232,46335,40897,10496,11328,15914,15429,12461,21604
2018,2,D,발달상권,1001155,용산 전자상가_5,581954,310947,271007,65107,84402,125595,108565,81664,116622
2018,2,D,발달상권,1001156,서울 강동구 길동역,1457037,684719,772319,110351,236339,251762,250099,242473,366015
2018,2,D,발달상권,1001157,서울 강동구 천호역_1,245848,112253,133595,23074,54225,43022,34767,37397,53364
2018,2,D,발달상권,1001158,당산역_2,304297,148868,155429,30015,67072,58179,45153,42148,61730
2018,2,D,발달상권,1001159,서울 강동구 천호역,265587,117185,148401,19213,41897,45311,39502,43894,75771
2018,2,D,발달상권,1001160,서울 광진구 구의역,903909,446347,457562,94100,179814,163945,141146,131062,193842
2018,2,D,발달상권,1001161,건대입구역,94629,40856,53774,9249,23135,15333,12536,12676,21699
2018,2,D,발달상권,1001162,서울 광진구 건대입구역_1,791825,370660,421165,81543,268789,130743,96821,90551,123380
2018,2,D,발달상권,1001163,서울 강동구 천호역_2,1544698,717465,827230,153118,282958,266122,227100,245427,369972
2018,2,D,발달상권,1001164,서울 마포구 마포역_1,803278,394416,408861,57039,129288,174576,150052,122833,169490
2018,2,D,발달상권,1001165,서울 광진구 건대입구역_2,1855653,885529,970124,216401,874510,281207,164344,137506,181684
2018,2,D,발달상권,1001166,서울 마포구 마포역_2,1143594,554077,589517,125093,161637,249821,234657,162362,210025
2018,2,D,발달상권,1001167,서울 마포구 공덕역_1,242570,114155,128415,24097,41384,50639,43895,37488,45065
2018,2,D,발달상권,1001168,남영역,217171,111138,106033,18278,48305,43587,36656,30087,40258
2018,2,D,발달상권,1001169,서울 용산구 숙대입구역,94890,50612,44278,8500,20290,19164,16536,12462,17939
2018,2,D,발달상권,1001170,공덕역,360269,174639,185630,48374,55684,75329,65477,52731,62675
2018,2,D,발달상권,1001171,서울 마포구 공덕역_2,165551,79622,85929,17882,26425,35194,31975,24826,29249
2018,2,D,발달상권,1001172,어린이대공원역,360440,180904,179537,38220,150625,55699,33039,36573,46284
2018,2,D,발달상권,1001173,서울 강동구 명일역,959344,440434,518910,167488,102089,126013,161317,161306,241131
2018,2,D,발달상권,1001174,등촌역,385581,178278,207304,43444,60531,77618,60194,57230,86563
2018,2,D,발달상권,1001175,서울 강동구 고덕역,865955,414092,451863,202979,100785,100887,141038,130718,189549
2018,2,D,발달상권,1001176,서울 중구 약수역_1,67552,31557,35994,8319,9833,11299,10635,9015,18452
2018,2,D,발달상권,1001177,서울 중구 약수역_2,226111,106930,119183,26544,36687,39820,35099,30377,57582
2018,2,D,발달상권,1001178,서울 마포구 홍대입구역_1,1012345,477588,534757,112295,333256,209738,147421,88616,121016
2018,2,D,발달상권,1001179,강서구청,1270125,609660,660465,155488,207950,236563,195071,189973,285080
2018,2,D,발달상권,1001180,신촌역,1758891,801408,957483,196964,649893,269561,197846,174922,269704
2018,2,D,발달상권,1001181,서울 광진구 군자역,390595,185660,204934,33675,84434,86705,54634,54219,76925
2018,2,D,발달상권,1001182,홍익대학교 주변,6659909,3189607,3470301,929930,2875049,1202874,699750,409523,542783
2018,2,D,발달상권,1001183,서울 마포구 홍대입구역_2,408798,188992,219806,37274,119885,93244,62141,37423,58833
2018,2,D,발달상권,1001184,서울 마포구 홍대입구역_3,564803,259293,305510,61257,195290,115268,78211,47923,66854
2018,2,D,발달상권,1001185,서울 서대문구 신촌역,5349952,2441322,2908629,601056,2698218,704370,443762,396629,505915
2018,2,D,발달상권,1001186,서울 서대문구 이대역,1369130,457386,911744,163356,594648,180556,138615,126450,165505
2018,2,D,발달상권,1001187,한양시장,621760,314590,307170,101427,272252,75534,54530,50128,67888
2018,2,D,발달상권,1001188,장충동 족발거리,209835,104935,104898,16772,52321,39867,30843,28580,41452
2018,2,D,발달상권,1001189,서울 중구 명동역,644717,299980,344737,71015,133795,133740,107146,84833,114188
2018,2,D,발달상권,1001190,장한평역,134887,74942,59944,8080,21150,25408,24474,24266,31505
2018,2,D,발달상권,1001191,왕십리역_1,90051,39809,50239,13309,15430,16931,13932,12425,18024
2018,2,D,발달상권,1001192,서울 중구 충무로역_1,659009,354930,304080,67128,176404,109129,103714,87503,115131
2018,2,D,발달상권,1001193,장한평역_1,406482,216867,189614,21984,63648,77455,72322,72200,98872
2018,2,D,발달상권,1001194,서울 강서구 발산역,178430,80422,98007,24067,30549,34320,30651,24388,34456
2018,2,D,발달상권,1001195,왕십리역_2,334498,156914,177582,36561,77600,55268,47977,50590,66500
2018,2,D,발달상권,1001196,시청역_1,452774,245919,206856,15390,78191,131646,116822,62117,48607
2018,2,D,발달상권,1001197,장한평역_2,512812,267521,245290,40968,74488,93800,89685,89003,124869
2018,2,D,발달상권,1001198,서울 강서구 송정역,484982,239540,245441,81903,80707,76977,65169,70656,109571
2018,2,D,발달상권,1001199,서울 중구 충무로역_2,1140448,656634,483815,60229,170228,223160,241108,202448,243276
2018,2,D,발달상권,1001200,북창동,468426,221949,246477,18650,94167,116479,90261,68936,79932
2018,2,D,발달상권,1001201,서울 중구 신당역_1,1060740,506243,554497,92819,170572,184360,170999,185925,256066
2018,2,D,발달상권,1001202,롯데백화점,373647,180338,193309,15652,77190,92654,73130,54631,60389
2018,2,D,발달상권,1001203,명동거리,1439390,711644,727745,93484,331404,334110,276327,186853,217211
2018,2,D,발달상권,1001204,서울 중구 을지로3가역_1,1070250,631764,438485,42896,155586,203604,228673,203601,235889
2018,2,D,발달상권,1001205,동대문역사문화공원역,616510,308471,308038,31495,124802,127810,109398,98522,124483
2018,2,D,발달상권,1001206,서대문구 서대문역_2,386822,191284,195539,53170,61125,69882,69328,54702,78615
2018,2,D,발달상권,1001207,서울 중구 신당역_2,1240595,598508,642087,47913,262700,317570,225286,177732,209395
2018,2,D,발달상권,1001208,서울 중구 을지로3가역_2,934698,552936,381761,27270,169615,213624,187465,147909,188815
2018,2,D,발달상권,1001209,서울시청,530529,276640,253890,18585,107659,139602,117686,78800,68197
2018,2,D,발달상권,1001210,시청역_2,394706,204565,190142,38201,64747,92188,86688,56625,56258
2018,2,D,발달상권,1001211,동대문시장_1,240018,108034,131984,15641,45997,50276,40599,39030,48478
2018,2,D,발달상권,1001212,서대문구 서대문역_1,124075,59732,64342,16745,17947,21143,21141,17817,29281
2018,2,D,발달상권,1001213,종각역 젊음의 거리,1161963,637236,524728,48145,316625,251787,204804,144551,196051
2018,2,D,발달상권,1001214,종각역,83030,45136,37893,3527,21174,18724,15426,10708,13471
2018,2,D,발달상권,1001215,서울 종로구 광화문역_1,416740,213183,203558,23631,75447,105204,91759,59793,60906
2018,2,D,발달상권,1001216,서울 종로구 종로3가역_1,487324,268045,219278,20508,131059,103043,84942,61500,86272
2018,2,D,발달상권,1001217,서울 종로구 종로5가역_1,240097,129644,110453,7398,33073,37281,42014,49020,71312
2018,2,D,발달상권,1001218,동대문시장_2,487428,257090,230337,14755,64215,75006,85473,102999,144979
2018,2,D,발달상권,1001219,서울 종로구 동대문역_1,169144,80569,88575,11227,18773,20183,26940,37533,54488
2018,2,D,발달상권,1001220,서울 종로구 동대문역_2,1032283,500357,531927,50159,135548,171353,171549,206614,297058
2018,2,D,발달상권,1001221,장안동사거리,954259,463487,490771,125796,142056,188167,167430,138210,192601
2018,2,D,발달상권,1001222,동묘앞역,99712,47426,52288,8117,12815,14122,15701,19281,29677
2018,2,D,발달상권,1001223,서울 종로구 광화문역_2,1174758,581840,592918,71580,180422,276044,251166,171718,223828
2018,2,D,발달상권,1001224,서울 동대문구 신설동역_1,196808,103629,93180,19104,30125,31994,31087,33995,50504
2018,2,D,발달상권,1001225,신설동역,298167,150069,148098,20149,50364,52152,49058,53723,72720
2018,2,D,발달상권,1001226,서울 종로구 종로5가역_2,962930,517497,445433,60526,186641,184707,173640,148706,208710
2018,2,D,발달상권,1001227,종로구청,941457,496447,445010,57981,167184,223071,201755,139168,152298
2018,2,D,발달상권,1001228,서울 종로구 종로5가역_3,730667,397490,333177,46998,105948,105168,123364,139614,209575
2018,2,D,발달상권,1001229,서울 종로구 종로5가역_4,130495,68469,62026,11548,25632,24392,23883,19267,25769
2018,2,D,발달상권,1001230,인사동,857387,480103,377284,48214,170806,161349,143775,125187,208059
2018,2,D,발달상권,1001231,서울 동대문구 신설동역_2,369051,193919,175132,35364,62554,62614,58807,59614,90099
2018,2,D,발달상권,1001232,서울 종로구 종로3가역_2,1339310,792518,546793,60909,275414,202233,204473,195633,400647
2018,2,D,발달상권,1001233,서울 종로구 종로3가역_3,236870,133975,102894,13370,48080,42018,44093,38007,51301
2018,2,D,발달상권,1001234,서울 종로구 경복궁역_1,593058,298110,294948,61305,117359,114372,106822,79951,113248
2018,2,D,발달상권,1001235,서울 종로구 안국역_1,107033,56323,50709,12001,15684,23614,19802,15506,20428
2018,2,D,발달상권,1001236,서울 종로구 안국역_2,142273,70681,71591,17064,21144,28782,26377,20391,28516
2018,2,D,발달상권,1001237,서울 종로구 경복궁역_2,196192,100840,95353,18025,40880,39734,36105,26252,35197
2018,2,D,발달상권,1001238,서울 동대문구 청량리역,1341125,633934,707189,101521,179957,153908,170453,226840,508446
2018,2,D,발달상권,1001239,디지털미디어시티,391362,202243,189119,41770,88589,106318,80397,38916,35370
2018,2,D,발달상권,1001240,혜화역 대학로_1,594018,254780,339237,76945,188215,108404,76775,60650,83028
2018,2,D,발달상권,1001241,혜화역 대학로_2,593052,276070,316982,94661,219221,77049,65495,54785,81841
2018,2,D,발달상권,1001242,혜화역 대학로_3,1692332,756747,935585,244662,585753,259651,195967,161774,244525
2018,2,D,발달상권,1001243,서울 성북구 안암역,413133,220789,192345,67820,190345,41754,33555,29296,50365
2018,2,D,발달상권,1001244,경희대학교,898238,386854,511383,121852,342549,103792,86257,76454,167335
2018,2,D,발달상권,1001245,서울 성북구 성신여대입구역,1910476,786356,1124118,320358,640791,276883,223678,187098,261668
2018,2,D,발달상권,1001246,미아사거리_1,48567,20752,27814,6684,6210,7191,8379,7938,12165
2018,2,D,발달상권,1001247,미아사거리_2,41423,17023,24400,5327,5503,6045,7051,7186,10311
2018,2,D,발달상권,1001248,서울 은평구 불광역_1,651752,278667,373086,56041,87148,95973,98763,109888,203940
2018,2,D,발달상권,1001249,서울 은평구 불광역_2,911850,394820,517031,90385,120764,130581,132320,144863,292939
2018,2,D,발달상권,1001250,서울 은평구 불광역_3,688228,308681,379547,63660,106459,111884,97803,106741,201682
2018,2,D,발달상권,1001251,서울 강북구 미아삼거리역_1,739692,331950,407742,98191,132997,102124,106419,114107,185856
2018,2,D,발달상권,1001252,서울 성북구 미아삼거리역_2,303753,134330,169422,41198,42149,38293,45453,48977,87681
2018,2,D,발달상권,1001253,서울 은평구 연신내역_1,1024794,462828,561966,115881,193625,155065,147232,141912,271079
2018,2,D,발달상권,1001254,서울 은평구 연신내역_2,2110114,953366,1156749,249977,394804,302358,306951,293261,562764
2018,2,D,발달상권,1001255,서울 은평구 연신내역_3,31676,13924,17752,3778,4943,4318,4613,4661,9364
2018,2,D,발달상권,1001256,서울 강북구 수유역_1,409046,189452,219594,31870,95203,63015,60899,59267,98793
2018,2,D,발달상권,1001257,서울 강북구 수유역_2,2728412,1272076,1456337,224877,643614,424541,397437,404004,633939
2018,2,D,발달상권,1001258,등나무근린공원 주변,70868,30465,40402,12327,8709,9456,12388,10715,17274
2018,2,D,발달상권,1001259,서울 강북구 수유역_3,341648,156449,185199,25109,62651,52254,50656,57606,93373
2018,2,D,발달상권,1001260,창동역,675802,309099,366702,87561,94116,85845,103403,114243,190633
2018,2,D,발달상권,1001261,서울 노원구 노원역_1,642592,268577,374015,93578,121621,99340,106106,97797,124150
2018,2,D,발달상권,1001262,서울 노원구 노원역_2,251310,115476,135834,42603,37460,32671,39939,40497,58140
2018,2,D,발달상권,1001263,서울 노원구 노원역_3,1821364,806285,1015080,280530,404306,253466,263370,264837,354856
2018,2,R,전통시장,1001264,통인시장,212574,92791,119782,38448,32808,35687,36632,26745,42256
2018,2,R,전통시장,1001265,광장시장,217476,128334,89141,7292,28810,29178,36312,42966,72916
2018,2,R,전통시장,1001266,동대문종합시장,199407,104744,94663,5989,26331,30893,34999,42101,59094
2018,2,R,전통시장,1001267,종로신진시장,429890,225966,203925,12317,56561,66509,75519,91122,127864
2018,2,R,전통시장,1001268,충신시장,112881,61990,50891,7572,16266,15820,18966,21561,32695
2018,2,R,전통시장,1001269,동문시장,83450,38079,45371,3093,12027,16436,15000,16460,20434
2018,2,R,전통시장,1001270,창신골목시장,493584,231945,261640,35488,53622,57414,79592,111335,156131
2018,2,R,전통시장,1001271,동묘시장,691878,347282,344596,49642,109251,129482,114616,120427,168460
2018,2,R,전통시장,1001272,신설종합시장,59345,30264,29081,4889,8854,11692,9635,10038,14239
2018,2,R,전통시장,1001273,남대문시장,1224891,536699,688191,30218,166602,272791,238509,207361,309409
2018,2,R,전통시장,1001274,신중부시장,690757,408994,281765,30196,98588,119324,127680,135618,179351
2018,2,R,전통시장,1001275,인현시장,78572,46468,32103,4466,9178,12705,15185,15927,21112
2018,2,R,전통시장,1001276,평화시장,50837,23205,27632,3121,9332,10317,8614,8584,10867
2018,2,R,전통시장,1001277,방산종합시장,563182,342182,221000,14640,58166,79583,98987,128563,183244
2018,2,R,전통시장,1001279,동평화시장,214886,103556,111330,7934,45858,55758,39210,30492,35634
2018,2,R,전통시장,1001280,제일평화시장,95773,45834,49940,3803,20229,24389,17347,13785,16220
2018,2,R,전통시장,1001281,청평화시장,78299,38685,39615,3564,16904,19746,13914,10896,13275
2018,2,R,전통시장,1001282,약수시장,464525,218373,246151,53381,72011,75938,73084,63283,126827
2018,2,R,전통시장,1001283,백학시장,348218,165951,182266,42672,49331,57814,56806,60420,81174
2018,2,R,전통시장,1001284,서울중앙시장,865729,425298,440430,76825,115376,135158,125744,159486,253143
2018,2,R,전통시장,1001285,합동(새벽)시장,41693,21845,19847,3707,5733,8773,8142,6563,8775
2018,2,R,전통시장,1001286,후암시장,64673,31075,33597,6404,8599,11150,11254,10270,16997
2018,2,R,전통시장,1001287,신흥시장,55707,25107,30600,6758,8246,11013,8600,7138,13953
2018,2,R,전통시장,1001288,만리시장,45999,22893,23107,8017,5972,6889,7978,7914,9229
2018,2,R,전통시장,1001289,용문전통시장,362349,171001,191347,44861,43929,57786,58935,52579,104258
2018,2,R,전통시장,1001290,이촌종합시장,125215,54893,70320,25586,11445,18184,23776,16220,30002
2018,2,R,전통시장,1001291,이태원시장,39605,19620,19985,2815,10711,8728,5710,4552,7088
2018,2,R,전통시장,1001292,이태원제일시장,43752,20380,23372,3757,9559,11036,6681,4583,8135
2018,2,R,전통시장,1001293,보광시장,39749,19077,20671,4610,6375,7209,6371,5257,9929
2018,2,R,전통시장,1001294,마장축산물시장,313429,152725,160703,41495,42604,46446,48962,49674,84248
2018,2,R,전통시장,1001295,행당시장,625076,278519,346557,71452,113263,116336,96862,93761,133403
2018,2,R,전통시장,1001296,금남시장,89016,40830,48186,12891,9010,13822,12711,13325,27257
2018,2,R,전통시장,1001297,뚝도시장,106804,55516,51287,13678,14464,18257,16791,21535,22078
2018,2,R,전통시장,1001298,성동용답상가시장,435857,209485,226372,46272,75799,63409,69182,65931,115263
2018,2,R,전통시장,1001299,한아름시장,80614,37649,42965,6956,38610,12676,7184,6022,9165
2018,2,R,전통시장,1001300,화양제일골목시장,295961,140477,155485,25789,141212,47166,26407,22184,33203
2018,2,R,전통시장,1001301,중곡제일시장,303622,134644,168977,45000,37525,49972,43889,51369,75866
2018,2,R,전통시장,1001302,면곡골목시장,144522,71859,72664,19131,19833,22863,21695,27136,33866
2018,2,R,전통시장,1001303,신성골목시장,44668,20864,23804,5586,5439,6874,6893,7326,12548
2018,2,R,전통시장,1001304,자양골목시장,1033680,464912,568768,124027,166497,175854,148271,169431,249602
2018,2,R,전통시장,1001305,자양종합시장,55865,26008,29857,10409,7132,9322,8760,8614,11628
2018,2,R,전통시장,1001306,노룬산골목시장,227522,107581,119941,21170,33659,35962,35183,45354,56195
2018,2,R,전통시장,1001307,능동로골목시장,210114,98496,111618,25232,30798,34663,31856,36972,50593
2018,2,R,전통시장,1001308,영동교골목시장,303088,145698,157389,21352,51218,46665,45312,63392,75148
2018,2,R,전통시장,1001309,조양시장,58845,27244,31601,5531,17858,9543,7551,7434,10929
2018,2,R,전통시장,1001310,구의시장,44704,21718,22985,9887,4973,6550,7882,6488,8923
2018,2,R,전통시장,1001311,동부청과시장,14472,6926,7545,1163,2037,2010,1858,2345,5059
2018,2,R,전통시장,1001312,용두시장,26799,14377,12423,3217,4894,4208,4046,4044,6390
2018,2,R,전통시장,1001313,청량리수산시장,91183,43377,47806,4585,10694,11458,11469,16472,36505
2018,2,R,전통시장,1001314,경동시장,88119,42642,45478,4448,8569,9140,11267,15782,38914
2018,2,R,전통시장,1001315,동서시장,50886,24542,26343,2257,4720,4970,6126,9481,23332
2018,2,R,전통시장,1001316,서울약령시장,1025419,500964,524455,100100,140269,117609,136563,158890,371986
2018,2,R,전통시장,1001317,청량리농수산물시장,50713,24459,26255,2246,4660,4951,6069,9441,23347
2018,2,R,전통시장,1001318,청량리전통시장,156806,75369,81436,7117,14977,15398,18654,29315,71346
2018,2,R,전통시장,1001319,청량리종합시장,122109,58974,63136,5025,11221,12318,15418,22595,55531
