기준년,분기,상권구분코드,상권구분코드명,상권코드,상권코드명,총유동인구,남성유동인구,여성유동인구,10대유동인구,20대유동인구,30대유동인구,40대유동인구,50대유동인구,60대이상유동인구
2020,1,D,발달상권,1001125,학동사거리_2,216289,98423,117866,13480,55010,61405,38769,22651,24974
2020,1,D,발달상권,1001126,서울 양천구 신정네거리역_2,32737,15818,16920,4549,4688,4692,5100,5544,8166
2020,1,D,발달상권,1001127,서울 영등포구 여의도역_1,844464,477340,367123,60776,131746,229509,192353,113322,116759
2020,1,D,발달상권,1001128,청담사거리_1,263976,119969,144008,22134,54437,62438,48074,34105,42789
2020,1,D,발달상권,1001129,청담사거리_2,167734,79214,88521,15646,26169,35132,29538,24417,36831
2020,1,D,발달상권,1001130,청담역_1,126985,62124,64861,10430,18054,28992,23810,18748,26952
2020,1,D,발달상권,1001131,청담역_2,425559,214385,211174,39904,60273,94945,79516,65917,85003
2020,1,D,발달상권,1001132,영등포유통상가,177739,89627,88112,14786,28381,35846,33144,27952,37630
2020,1,D,발달상권,1001133,청담사거리_3,224133,101312,122821,22487,38345,49859,42058,30481,40902
2020,1,D,발달상권,1001134,서울 영등포구 여의도역_2,448558,261880,186679,23972,74129,131917,107163,59235,52145
2020,1,D,발달상권,1001135,신사동 가로수길,3659833,1664196,1995637,344462,886577,859415,639876,401763,527740
2020,1,D,발달상권,1001136,오목교역,266775,124845,141930,59146,37902,37150,52600,38987,40990
2020,1,D,발달상권,1001137,서울 강동구 둔촌동역,191260,95677,95584,35215,22984,24371,30893,29775,48021
2020,1,D,발달상권,1001138,압구정 로데오거리_1,850421,373855,476566,56522,221576,232183,148225,92417,99499
2020,1,D,발달상권,1001139,서울 영등포구 영등포구청역,851938,426549,425390,68196,161025,175732,145030,133622,168334
2020,1,D,발달상권,1001140,서울 강남구 압구정역,1390457,640851,749605,193895,236858,297146,257457,164394,240706
2020,1,D,발달상권,1001141,압구정 로데오거리_2,2852263,1296255,1556008,255231,649381,696658,501772,312366,436855
2020,1,D,발달상권,1001142,국회의사당역_1,16206,9111,7096,359,3148,4904,3846,2154,1795
2020,1,D,발달상권,1001143,서울 용산구 신용산역,257719,143173,114546,14789,51722,68430,55083,35070,32625
2020,1,D,발달상권,1001144,국회의사당역_2,238535,137475,101059,5794,45311,72609,55146,31991,27685
2020,1,D,발달상권,1001145,용산 전자상가_1,119011,62199,56812,10243,25044,27752,22065,15229,18675
2020,1,D,발달상권,1001146,용산구청,24577,12798,11779,1486,6036,5631,3844,3242,4339
2020,1,D,발달상권,1001147,용산 전자상가_2,74544,41761,32782,5737,13817,17169,14790,10230,12801
2020,1,D,발달상권,1001148,목동사거리,89317,39806,49511,13130,12761,13351,14961,14324,20791
2020,1,D,발달상권,1001149,한남오거리,243834,119392,124442,17657,44495,56360,43282,33795,48245
2020,1,D,발달상권,1001150,서울 용산구 이태원역,490932,262668,228264,25042,155037,110411,66377,57361,76704
2020,1,D,발달상권,1001151,용산 전자상가_3,146102,85878,60224,12974,21315,30934,31362,21644,27873
2020,1,D,발달상권,1001152,서울 광진구 강변역,106370,48482,57888,17467,15931,16050,17138,16557,23227
2020,1,D,발달상권,1001153,당산역_1,377497,186078,191419,35031,87728,81878,58500,49926,64434
2020,1,D,발달상권,1001154,용산 전자상가_4,91068,49846,41223,8695,12354,16982,17926,13718,21393
2020,1,D,발달상권,1001155,용산 전자상가_5,461435,269925,191511,38399,69790,103403,103148,66597,80099
2020,1,D,발달상권,1001156,서울 강동구 길동역,1454661,697214,757447,125388,254230,273990,234540,237429,329083
2020,1,D,발달상권,1001157,서울 강동구 천호역_1,206351,93538,112814,20395,42237,37103,29318,31982,45318
2020,1,D,발달상권,1001158,당산역_2,298045,149830,148215,25574,68425,65807,45733,40529,51978
2020,1,D,발달상권,1001159,서울 강동구 천호역,240722,107659,133063,21343,41135,42952,36974,40325,57994
2020,1,D,발달상권,1001160,서울 광진구 구의역,744663,369559,375104,67570,162776,143258,115331,109520,146209
2020,1,D,발달상권,1001161,건대입구역,74099,32199,41899,8316,16676,12323,10238,10453,16092
2020,1,D,발달상권,1001162,서울 광진구 건대입구역_1,506118,239291,266825,53240,164412,89010,61236,60042,78176
2020,1,D,발달상권,1001163,서울 강동구 천호역_2,1279261,597291,681971,133485,262542,219793,184143,195404,283896
2020,1,D,발달상권,1001164,서울 마포구 마포역_1,887162,440959,446205,79217,143320,191771,169323,134260,169274
2020,1,D,발달상권,1001165,서울 광진구 건대입구역_2,1621798,771618,850180,182159,782341,247958,142753,113171,153417
2020,1,D,발달상권,1001166,서울 마포구 마포역_2,1577668,775512,802156,189062,216302,340811,331054,227776,272663
2020,1,D,발달상권,1001167,서울 마포구 공덕역_1,263125,121629,141496,28862,44519,55904,46165,41101,46575
2020,1,D,발달상권,1001168,남영역,149830,79412,70418,8959,32898,31341,27807,22400,26425
2020,1,D,발달상권,1001169,서울 용산구 숙대입구역,60771,33191,27580,2249,13745,13715,11815,8049,11200
2020,1,D,발달상권,1001170,공덕역,283488,138727,144761,31170,46753,62653,52222,44692,45998
2020,1,D,발달상권,1001171,서울 마포구 공덕역_2,129530,62183,67347,12752,21342,28155,24335,20928,22019
2020,1,D,발달상권,1001172,어린이대공원역,474237,235509,238728,39075,192247,86917,47119,47114,61765
2020,1,D,발달상권,1001173,서울 강동구 명일역,1091150,481912,609239,205193,118090,157095,182734,164352,263685
2020,1,D,발달상권,1001174,등촌역,397478,184686,212792,37180,66301,79795,64954,61850,87398
2020,1,D,발달상권,1001175,서울 강동구 고덕역,841562,408970,432591,230859,99373,93407,128095,119323,170504
2020,1,D,발달상권,1001176,서울 중구 약수역_1,53748,24635,29113,6091,7880,8666,8579,7527,15004
2020,1,D,발달상권,1001177,서울 중구 약수역_2,140054,66221,73833,14565,24549,24381,22355,19720,34484
2020,1,D,발달상권,1001178,서울 마포구 홍대입구역_1,667203,319654,347548,61534,196065,142030,110803,67802,88968
2020,1,D,발달상권,1001179,강서구청,956745,465890,490855,95295,186990,186278,145562,141687,200931
2020,1,D,발달상권,1001180,신촌역,1299701,605005,694696,119636,478702,219283,154566,142114,185401
2020,1,D,발달상권,1001181,서울 광진구 군자역,542570,263154,279417,48352,133657,117894,72634,67962,102072
2020,1,D,발달상권,1001182,홍익대학교 주변,5392000,2559000,2832998,695834,2227308,1020452,615210,370168,463025
2020,1,D,발달상권,1001183,서울 마포구 홍대입구역_2,311930,147785,164145,28462,91112,70708,50820,29273,41556
2020,1,D,발달상권,1001184,서울 마포구 홍대입구역_3,429315,196628,232688,42448,144205,87747,63781,39580,51556
2020,1,D,발달상권,1001185,서울 서대문구 신촌역,3893875,1836975,2056900,373617,1986873,600415,326403,286471,320097
2020,1,D,발달상권,1001186,서울 서대문구 이대역,1195778,425376,770403,119909,519457,171060,130735,112683,141934
2020,1,D,발달상권,1001187,한양시장,628081,304354,323728,72282,254752,86221,61663,62931,90233
2020,1,D,발달상권,1001188,장충동 족발거리,169818,89834,79984,10849,36266,33559,29622,25188,34334
2020,1,D,발달상권,1001189,서울 중구 명동역,417019,213425,203593,26837,80342,91191,80588,61224,76836
2020,1,D,발달상권,1001190,장한평역,112220,61803,50417,8930,17908,21308,21083,19561,23431
2020,1,D,발달상권,1001191,왕십리역_1,87370,39885,47485,11412,12941,16410,14913,13142,18552
2020,1,D,발달상권,1001192,서울 중구 충무로역_1,382497,209307,173190,27682,94112,64611,66390,59181,70519
2020,1,D,발달상권,1001193,장한평역_1,384466,202673,181793,23264,61575,76443,67572,68303,87308
2020,1,D,발달상권,1001194,서울 강서구 발산역,205656,92618,113038,26053,35625,39658,35047,29294,39979
2020,1,D,발달상권,1001195,왕십리역_2,356251,173631,182621,38818,81933,59842,55982,52564,67111
2020,1,D,발달상권,1001196,시청역_1,346327,196928,149399,6710,55675,101716,98394,52267,31564
2020,1,D,발달상권,1001197,장한평역_2,501012,262725,238287,37461,73458,94703,84631,86013,124746
2020,1,D,발달상권,1001198,서울 강서구 송정역,455858,226613,229245,67100,82131,74283,61218,63037,108089
2020,1,D,발달상권,1001199,서울 중구 충무로역_2,1002684,588447,414235,29340,156493,194750,225916,191392,204794
2020,1,D,발달상권,1001200,북창동,375954,197824,178131,9967,73811,98687,80139,58459,54890
2020,1,D,발달상권,1001201,서울 중구 신당역_1,777300,370402,406898,54285,115240,132223,125883,148368,201302
2020,1,D,발달상권,1001202,롯데백화점,294903,154618,140284,7840,58642,77592,63917,45673,41241
2020,1,D,발달상권,1001203,명동거리,1054116,553390,500726,35613,224711,268841,232368,150904,141679
2020,1,D,발달상권,1001204,서울 중구 을지로3가역_1,957917,573037,384881,19740,146527,185467,210794,191835,203556
2020,1,D,발달상권,1001205,동대문역사문화공원역,443830,229860,213968,18260,84034,101961,84986,72413,82178
2020,1,D,발달상권,1001206,서대문구 서대문역_2,581618,305891,275727,42711,91445,123405,125573,96919,101566
2020,1,D,발달상권,1001207,서울 중구 신당역_2,949863,467145,482719,22605,183545,256984,193974,138052,154703
2020,1,D,발달상권,1001208,서울 중구 을지로3가역_2,780673,480208,300465,13565,134743,189333,167313,128652,147068
2020,1,D,발달상권,1001209,서울시청,407775,216880,190896,9136,78107,111890,98686,63889,46064
2020,1,D,발달상권,1001210,시청역_2,336324,179573,156751,19294,50215,84897,86442,53605,41873
2020,1,D,발달상권,1001211,동대문시장_1,178991,83606,95385,7452,34849,43946,35397,28086,29260
2020,1,D,발달상권,1001212,서대문구 서대문역_1,119789,61060,58729,10051,17683,23174,23858,20436,24587
2020,1,D,발달상권,1001213,종각역 젊음의 거리,922672,531723,390948,31851,244013,211167,177594,122761,135286
2020,1,D,발달상권,1001214,종각역,64164,36775,27388,2109,15927,15220,13077,8811,9021
2020,1,D,발달상권,1001215,서울 종로구 광화문역_1,281704,148297,133407,10393,48952,71815,66002,44857,39684
2020,1,D,발달상권,1001216,서울 종로구 종로3가역_1,387496,223213,164282,13690,101982,86198,73598,52244,59783
2020,1,D,발달상권,1001217,서울 종로구 종로5가역_1,172721,94972,77749,5508,23565,27767,30625,36323,48934
2020,1,D,발달상권,1001218,동대문시장_2,341777,183540,158237,10055,42849,54170,60547,74659,99496
2020,1,D,발달상권,1001219,서울 종로구 동대문역_1,149499,72669,76830,12090,17711,17676,22300,33773,45949
2020,1,D,발달상권,1001220,서울 종로구 동대문역_2,707982,357932,350052,27757,92376,119452,121488,145376,201534
2020,1,D,발달상권,1001221,장안동사거리,993416,483764,509652,131678,156753,199924,172236,140329,192496
2020,1,D,발달상권,1001222,동묘앞역,71022,34400,36621,6065,9258,10028,11271,14233,20169
2020,1,D,발달상권,1001223,서울 종로구 광화문역_2,937685,458774,478911,56184,135063,211268,194380,143568,197221
2020,1,D,발달상권,1001224,서울 동대문구 신설동역_1,159602,82233,77370,9045,27282,27951,28569,27960,38795
2020,1,D,발달상권,1001225,신설동역,284533,143583,140949,14501,48280,47320,52656,53633,68143
2020,1,D,발달상권,1001226,서울 종로구 종로5가역_2,891089,490904,400185,48704,183035,179664,165505,145396,168787
2020,1,D,발달상권,1001227,종로구청,601414,349140,252273,21501,103203,146328,151494,96563,82325
2020,1,D,발달상권,1001228,서울 종로구 종로5가역_3,620005,338843,281162,36521,91273,91262,105193,124730,171025
2020,1,D,발달상권,1001229,서울 종로구 종로5가역_4,126913,69209,57704,9025,25243,25157,23137,20680,23671
2020,1,D,발달상권,1001230,인사동,693555,400845,292710,29956,141659,135557,125666,107138,153579
2020,1,D,발달상권,1001231,서울 동대문구 신설동역_2,276545,145975,130571,19589,51754,50254,46595,46145,62208
2020,1,D,발달상권,1001232,서울 종로구 종로3가역_2,1013758,608121,405636,41821,227174,155555,155714,151190,282303
2020,1,D,발달상권,1001233,서울 종로구 종로3가역_3,213878,124462,89415,10268,40288,38029,41532,38444,45317
2020,1,D,발달상권,1001234,서울 종로구 경복궁역_1,366431,185962,180469,33886,60861,67092,67938,57223,79430
2020,1,D,발달상권,1001235,서울 종로구 안국역_1,92365,48083,44282,6805,13492,20148,19032,14714,18175
2020,1,D,발달상권,1001236,서울 종로구 안국역_2,96753,49831,46922,7915,14909,19644,19362,14902,20022
2020,1,D,발달상권,1001237,서울 종로구 경복궁역_2,103456,52770,50686,8228,18205,19347,19063,16332,22280
2020,1,D,발달상권,1001238,서울 동대문구 청량리역,1015560,502351,513209,69806,126445,124378,134910,186184,373838
2020,1,D,발달상권,1001239,디지털미디어시티,301828,160317,141513,30374,65377,80057,66777,33038,26206
2020,1,D,발달상권,1001240,혜화역 대학로_1,610631,266478,344154,70074,180507,116596,84568,65328,93559
2020,1,D,발달상권,1001241,혜화역 대학로_2,497219,231496,265724,68649,170548,67653,58396,53551,78424
2020,1,D,발달상권,1001242,혜화역 대학로_3,1159324,516221,643104,127165,395536,191485,153258,122882,168999
2020,1,D,발달상권,1001243,서울 성북구 안암역,270660,146012,124648,30138,118256,33245,24441,24964,39616
2020,1,D,발달상권,1001244,경희대학교,634889,287048,347840,69232,222286,85143,70419,63540,124267
2020,1,D,발달상권,1001245,서울 성북구 성신여대입구역,1719955,750890,969065,236174,559109,276459,219971,182676,245564
2020,1,D,발달상권,1001246,미아사거리_1,182241,82040,100200,33466,19182,27517,31856,24603,45618
2020,1,D,발달상권,1001247,미아사거리_2,38287,17468,20819,5160,4864,5783,6597,6569,9314
2020,1,D,발달상권,1001248,서울 은평구 불광역_1,476679,218516,258163,39891,66012,74014,69850,87960,138952
2020,1,D,발달상권,1001249,서울 은평구 불광역_2,698562,313435,385128,63076,97008,103942,100230,119407,214901
2020,1,D,발달상권,1001250,서울 은평구 불광역_3,467189,209906,257283,35946,75723,77892,65278,78777,133574
2020,1,D,발달상권,1001251,서울 강북구 미아삼거리역_1,650257,292267,357990,77334,115682,93120,97202,107525,159395
2020,1,D,발달상권,1001252,서울 성북구 미아삼거리역_2,415554,185733,229822,53419,61496,57251,63147,69200,111040
2020,1,D,발달상권,1001253,서울 은평구 연신내역_1,689459,323897,365562,71004,140230,100872,99320,99954,178079
2020,1,D,발달상권,1001254,서울 은평구 연신내역_2,1763772,817763,946009,204170,377483,258443,250935,258100,414640
2020,1,D,발달상권,1001255,서울 은평구 연신내역_3,78847,35667,43181,8635,13848,10859,11265,12472,21770
2020,1,D,발달상권,1001256,서울 강북구 수유역_1,379284,175469,203817,30810,88953,61188,59380,58161,80793
2020,1,D,발달상권,1001257,서울 강북구 수유역_2,2319383,1104946,1214437,225007,594254,347668,336397,339339,476717
2020,1,D,발달상권,1001258,등나무근린공원 주변,67767,30495,37273,12141,8769,8286,10677,10848,17047
2020,1,D,발달상권,1001259,서울 강북구 수유역_3,365492,171136,194356,28303,69964,53297,54041,64081,95806
2020,1,D,발달상권,1001260,창동역,497644,235043,262601,64558,72965,64715,75202,88774,131432
2020,1,D,발달상권,1001261,서울 노원구 노원역_1,446285,194792,251494,63643,91089,64414,69874,71682,85585
2020,1,D,발달상권,1001262,서울 노원구 노원역_2,288576,130952,157624,41097,50337,39070,44781,50429,62862
2020,1,D,발달상권,1001263,서울 노원구 노원역_3,1369346,639191,730155,243189,339959,183111,184192,189153,229741
2020,1,R,전통시장,1001264,통인시장,236997,110681,126317,25946,39168,40910,42698,35034,53240
2020,1,R,전통시장,1001265,광장시장,162970,98429,64541,5668,21275,23575,28639,33904,49907
2020,1,R,전통시장,1001266,동대문종합시장,139160,74464,64695,4077,17474,22173,24661,30353,40419
2020,1,R,전통시장,1001267,종로신진시장,298658,159750,138908,8486,37330,47612,52900,65321,87009
2020,1,R,전통시장,1001268,충신시장,97481,53314,44167,6033,14164,13802,16265,19666,27551
2020,1,R,전통시장,1001269,동문시장,55453,27477,27976,1523,7511,11284,10613,11121,13401
2020,1,R,전통시장,1001270,창신골목시장,461413,221628,239784,42108,54206,53830,67518,103881,139870
2020,1,R,전통시장,1001271,동묘시장,593226,301000,292227,30512,92423,104310,106266,109322,150392
2020,1,R,전통시장,1001272,신설종합시장,41117,21637,19479,2070,5978,7562,6626,7400,11482
2020,1,R,전통시장,1001273,남대문시장,937040,438991,498047,20779,143390,216783,200334,160026,195725
2020,1,R,전통시장,1001274,신중부시장,675364,413492,261871,21101,96434,123027,137431,139175,158196
2020,1,R,전통시장,1001275,인현시장,107354,64947,42407,4968,14673,16913,22305,22657,25836
2020,1,R,전통시장,1001276,평화시장,37718,17804,19914,1512,7052,8931,7386,6169,6669
2020,1,R,전통시장,1001277,방산종합시장,590873,376230,214643,12319,59987,97946,118873,138085,163664
2020,1,R,전통시장,1001279,동평화시장,163132,80284,82848,3592,31706,44686,33604,23526,26018
2020,1,R,전통시장,1001280,제일평화시장,72608,35541,37067,1734,14114,19699,14903,10557,11601
2020,1,R,전통시장,1001281,청평화시장,64752,32261,32491,1891,12473,17165,13093,9141,10987
2020,1,R,전통시장,1001282,약수시장,531878,247184,284694,58066,75994,82895,86798,78017,150109
2020,1,R,전통시장,1001283,백학시장,328963,153389,175576,37514,43375,48594,55342,60440,83700
2020,1,R,전통시장,1001284,서울중앙시장,828275,386110,442166,56505,110675,133396,120332,149254,258112
2020,1,R,전통시장,1001285,합동(새벽)시장,31719,16134,15585,2623,4415,7175,6510,5115,5881
2020,1,R,전통시장,1001286,후암시장,63126,30167,32959,5694,9149,11558,10255,10539,15932
2020,1,R,전통시장,1001287,신흥시장,66470,30042,36429,8456,10252,12855,10022,8087,16801
2020,1,R,전통시장,1001288,만리시장,59120,28016,31104,8570,8770,9907,9991,9908,11974
2020,1,R,전통시장,1001289,용문전통시장,355860,172489,183370,33834,51178,64315,59735,52018,94779
2020,1,R,전통시장,1001290,이촌종합시장,75697,33533,42164,15423,6787,11250,14886,10376,16973
2020,1,R,전통시장,1001291,이태원시장,26670,13897,12773,1630,6837,6179,4093,3399,4532
2020,1,R,전통시장,1001292,이태원제일시장,51177,24825,26352,4623,10168,12336,8334,5561,10155
2020,1,R,전통시장,1001293,보광시장,30646,14189,16457,3037,5174,5801,5080,4546,7007
2020,1,R,전통시장,1001294,마장축산물시장,241780,119193,122584,30521,29987,38535,41543,38425,62766
2020,1,R,전통시장,1001295,행당시장,795419,360811,434608,90994,135264,143326,134674,120537,170624
2020,1,R,전통시장,1001296,금남시장,147563,66917,80646,26597,15274,23186,21897,21024,39586
2020,1,R,전통시장,1001297,뚝도시장,101443,53121,48320,12986,14273,16888,16452,19545,21296
2020,1,R,전통시장,1001298,성동용답상가시장,401641,194428,207214,45170,63296,55226,63468,67496,106985
2020,1,R,전통시장,1001299,한아름시장,70829,32426,38404,6267,33085,11820,6513,5555,7590
2020,1,R,전통시장,1001300,화양제일골목시장,245036,116383,128654,24502,117968,39195,21198,17780,24392
2020,1,R,전통시장,1001301,중곡제일시장,285184,127565,157619,41679,36367,47751,40539,47589,71260
2020,1,R,전통시장,1001302,면곡골목시장,148707,73784,74923,16834,19986,23872,21757,28367,37891
2020,1,R,전통시장,1001303,신성골목시장,43711,19855,23855,6318,5359,6532,6115,7398,11988
2020,1,R,전통시장,1001304,자양골목시장,839839,377699,462140,90957,143417,139440,126270,136600,203157
2020,1,R,전통시장,1001305,자양종합시장,59740,27931,31809,12078,8071,10340,9367,8634,11250
2020,1,R,전통시장,1001306,노룬산골목시장,192721,94864,97857,18553,28478,26359,29489,37504,52339
2020,1,R,전통시장,1001307,능동로골목시장,189557,92046,97510,20910,28252,30631,31767,32662,45332
2020,1,R,전통시장,1001308,영동교골목시장,494902,241624,253278,42216,74375,69599,72396,93275,143041
2020,1,R,전통시장,1001309,조양시장,40734,19128,21608,4034,12034,6971,4967,5358,7372
2020,1,R,전통시장,1001310,구의시장,24200,11309,12891,3891,3825,4106,4328,3710,4341
2020,1,R,전통시장,1001311,동부청과시장,13948,6803,7143,1033,2079,2042,1976,2333,4484
2020,1,R,전통시장,1001312,용두시장,37798,19265,18532,3281,7800,6764,5575,6293,8081
2020,1,R,전통시장,1001313,청량리수산시장,105962,51968,53992,6203,13533,12958,13669,18292,41306
2020,1,R,전통시장,1001314,경동시장,62160,31824,30337,2983,6418,7093,8006,10873,26786
2020,1,R,전통시장,1001315,동서시장,35536,18520,17016,1434,2739,3420,4519,6606,16817
2020,1,R,전통시장,1001316,서울약령시장,913148,454031,459117,80370,119791,110828,127374,143501,331285
2020,1,R,전통시장,1001317,청량리농수산물시장,36528,18980,17548,1562,2832,3539,4617,6794,17184
2020,1,R,전통시장,1001318,청량리전통시장,99941,52271,47668,4095,7827,9620,12624,18838,46937
2020,1,R,전통시장,1001319,청량리종합시장,84387,43592,40794,3552,8053,9293,10831,15196,37462
2020,1,R,전통시장,1001320,전농로터리시장,164189,76430,87761,29377,23620,24238,25277,23768,37908
2020,1,R,전통시장,1001321,답십리현대시장,295595,139345,156250,37923,33628,46036,46495,47537,83976
2020,1,R,전통시장,1001322,동부시장,58743,28788,29956,5195,9967,10139,8917,9636,14890
2020,1,R,전통시장,1001323,답십리시장,254270,113789,140480,42140,27106,32845,39715,39203,73260
2020,1,R,전통시장,1001324,전곡시장,25496,11607,13889,4425,2981,3198,3975,3976,6941
2020,1,R,전통시장,1001325,청량리청과물시장,103683,54902,48781,3912,8634,10121,13134,19964,47916
2020,1,R,전통시장,1001326,회기시장,237621,109801,127820,29092,97001,32289,23308,20897,35036
2020,1,R,전통시장,1001327,이경시장,44475,20337,24137,5488,5403,5833,7032,7416,13301
2020,1,R,전통시장,1001328,이문제일시장,30772,14150,16621,5224,4882,3955,4830,3890,7990
2020,1,R,전통시장,1001329,동부골목시장,563797,273361,290436,62849,83089,91384,88585,98259,139632
2020,1,R,전통시장,1001330,동원시장,992251,455964,536288,116883,133057,150969,138547,175797,276999
2020,1,R,전통시장,1001331,면목골목시장,440013,203804,236208,65153,52217,62895,66915,74160,118673
2020,1,R,전통시장,1001332,사가정시장,732961,347626,385334,87357,114775,110675,107017,120723,192413
2020,1,R,전통시장,1001333,중화제일시장,281542,136354,145188,34846,35632,45900,39990,52012,73163
2020,1,R,전통시장,1001334,태능시장,369085,176233,192852,48260,45354,43406,49582,71577,110907
2020,1,R,전통시장,1001335,묵1동도깨비시장,183969,84754,99215,28592,25602,30285,30052,27618,41819
2020,1,R,전통시장,1001336,우림골목시장,523255,248968,274289,51955,66676,65987,72058,105459,161121
2020,1,R,전통시장,1001337,유영시장,34229,16083,18147,4383,4579,4661,4914,6318,9375
2020,1,R,전통시장,1001338,돈암제일시장,554742,248253,306488,66111,145383,85486,75237,71161,111362
2020,1,R,전통시장,1001339,정릉아리랑시장,214104,100106,113998,42845,23852,29890,32343,30804,54372
2020,1,R,전통시장,1001340,정릉시장,310791,151854,158937,43633,68289,37574,39817,40925,80552
2020,1,R,전통시장,1001341,길음시장,121876,56782,65094,21213,14478,17345,20557,17481,30802
2020,1,R,전통시장,1001342,밤나무골시장,81919,37335,44583,16239,8165,8945,12957,12802,22813
2020,1,R,전통시장,1001343,장위전통시장,426401,197647,228755,72432,46881,43913,63082,64296,135796
2020,1,R,전통시장,1001344,번동시장,19224,8966,10258,4276,2027,2739,3307,2498,4376
2020,1,R,전통시장,1001345,새석관시장,40311,18876,21434,5470,5587,5843,6006,6258,11148
2020,1,R,전통시장,1001346,석관시장,36652,16990,19663,6367,4569,4016,5519,5502,10678
2020,1,R,전통시장,1001347,석관황금시장,547904,252743,295162,88871,73938,68041,76832,86104,154119
2020,1,R,전통시장,1001348,동북시장,43961,19907,24053,5921,4433,5485,6377,7172,14573
2020,1,R,전통시장,1001349,방천골목시장,618544,293370,325173,82813,97813,80040,92602,101673,163602
2020,1,R,전통시장,1001350,숭인시장,41563,17926,23636,5161,6711,5919,6342,6969,10459
2020,1,R,전통시장,1001351,솔샘시장,135886,60894,74991,21166,12811,16597,21601,21385,42325
2020,1,R,전통시장,1001352,번동북부골목시장,456807,214521,242286,48068,74974,67624,71067,69276,125799
2020,1,R,전통시장,1001353,수유전통시장,276982,127733,149249,31807,37235,31631,35870,50508,89931
2020,1,R,전통시장,1001354,우이시장,563044,242702,320342,88168,65497,58726,81631,84243,184780
2020,1,R,전통시장,1001355,강북종합시장,280771,128714,152057,23256,51725,40631,39814,48233,77115
2020,1,R,전통시장,1001356,수유중앙시장,25411,11749,13661,3293,4484,3819,3765,3954,6097
2020,1,R,전통시장,1001357,장미원골목시장,513199,224293,288907,79323,63704,69488,70740,72302,157642
2020,1,R,전통시장,1001358,수유북부시장,49168,22059,27109,8075,5606,6156,6914,7300,15116
2020,1,R,전통시장,1001359,창동신창시장,450489,199835,250655,70242,56981,63192,65918,79029,115130
2020,1,R,전통시장,1001360,창동골목시장,462209,214736,247473,61040,58933,59038,69768,80566,132866
2020,1,R,전통시장,1001361,신도봉시장,28223,13309,14912,3691,3207,3371,3701,5056,9195
2020,1,R,전통시장,1001362,백운시장,77689,34015,43673,9974,10157,10419,12182,10841,24113
2020,1,R,전통시장,1001363,쌍문역골목시장,139429,62049,77380,13428,22508,22633,19163,22046,39650
2020,1,R,전통시장,1001364,방학동도깨비시장,178798,84430,94368,22296,20647,19363,25798,28731,61963
2020,1,R,전통시장,1001365,공릉동도깨비시장,350495,163013,187483,35786,72663,51666,47551,55385,87445
2020,1,R,전통시장,1001366,상계시장,44311,19076,25235,7817,4566,4825,6639,6810,13654
2020,1,R,전통시장,1001367,상계중앙시장,1048148,469728,578418,147872,133094,110404,143757,181483,331537
2020,1,R,전통시장,1001368,연서시장,102890,46549,56341,10595,16824,13429,14513,16526,31003
2020,1,R,전통시장,1001369,갈현시장,49817,23236,26582,6870,7788,6831,7533,7814,12982
2020,1,R,전통시장,1001370,역촌중앙시장,49373,21798,27574,7644,7546,6760,7551,7258,12614
2020,1,R,전통시장,1001371,대조시장,60512,27587,32925,5651,8215,9938,8650,10778,17281
2020,1,R,전통시장,1001372,녹번시장,36612,17882,18731,6757,4437,5446,5792,5882,8298
2020,1,R,전통시장,1001373,신응암시장,97565,42963,54602,18273,9505,15971,16835,12615,24368
2020,1,R,전통시장,1001374,대림골목시장,309945,139454,170493,45305,42665,43922,45256,48827,83971
2020,1,R,전통시장,1001375,증산종합시장,21993,10618,11375,3353,2587,3231,3115,3519,6188
2020,1,R,전통시장,1001376,수일시장,29763,14871,14893,2473,3982,5118,5135,5261,7796
2020,1,R,전통시장,1001377,영천시장,271687,124170,147516,37104,33744,41900,47957,43913,67070
2020,1,R,전통시장,1001378,아현가구거리상점가,192578,95081,97497,15089,30319,45025,40544,28045,33557
2020,1,R,전통시장,1001379,인왕시장,135847,61429,74418,17317,17451,15247,19331,22911,43589
2020,1,R,전통시장,1001380,포방터시장,187818,92271,95547,25769,24270,17978,28432,30354,61015
2020,1,R,전통시장,1001381,모래내시장,79807,37813,41993,19120,9211,11741,12884,9943,16908
2020,1,R,전통시장,1001382,백련시장,70003,32348,37654,8978,11338,10005,11120,9370,19192
2020,1,R,전통시장,1001383,공덕시장,38843,18486,20357,3787,6474,8254,7176,6457,6696
2020,1,R,전통시장,1001384,마포시장,31791,15143,16648,3107,5289,6661,5956,5272,5506
2020,1,R,전통시장,1001385,아현시장,296100,131462,164638,43017,41350,51412,46127,46071,68122
2020,1,R,전통시장,1001386,신수시장,32838,15031,17808,5841,4172,4709,5832,4588,7695
2020,1,R,전통시장,1001387,서교시장,90328,42284,48045,14684,39258,13874,9422,6188,6901
2020,1,R,전통시장,1001388,영진시장,47674,20999,26675,3985,11609,10979,7770,5645,7686
2020,1,R,전통시장,1001389,합정시장,44596,20863,23734,3021,12251,11029,7025,5520,5749
2020,1,R,전통시장,1001390,망원시장,335728,143896,191834,41563,58336,69327,52737,36580,77186
2020,1,R,전통시장,1001391,망원월드컵시장,351440,157484,193956,55161,54163,64385,63415,42036,72280
2020,1,R,전통시장,1001392,동진시장,40355,17899,22455,2833,12804,9085,5215,3951,6467
